city,restaurant_serial,restaurant_name,restaurant_name_english,restaurant_url
באר שבע,226,פיצה פאי,pizza-pie-migdali-nof,https://wolt.com/he/isr/beer-sheva/restaurant/pizza-pie-migdali-nof
באר שבע,227,הגלגל של שרדר,hagalgal-shel-shreder-beer-sheva,https://wolt.com/he/isr/beer-sheva/restaurant/hagalgal-shel-shreder-beer-sheva
באר שבע,228,או לה לה,oh-la-la-bs,https://wolt.com/he/isr/beer-sheva/restaurant/oh-la-la-bs
באר שבע,229,בית הפול,beit-haful-haadom,https://wolt.com/he/isr/beer-sheva/restaurant/beit-haful-haadom
באר שבע,230,הפלנצ׳ה,haplancha,https://wolt.com/he/isr/beer-sheva/restaurant/haplancha
באר שבע,231,רולסמיט,rolls-meat,https://wolt.com/he/isr/beer-sheva/restaurant/rolls-meat
באר שבע,232,KFC,kfc-beer-sheva,https://wolt.com/he/isr/beer-sheva/restaurant/kfc-beer-sheva
באר שבע,233,השווארמה של רונן,ronens-shawarma,https://wolt.com/he/isr/beer-sheva/restaurant/ronens-shawarma
באר שבע,234,בובו בורגרס,bobo-burgers,https://wolt.com/he/isr/beer-sheva/restaurant/bobo-burgers
באר שבע,235,אל סיקרטו,el-secretobeer,https://wolt.com/he/isr/beer-sheva/restaurant/el-secretobeer
באר שבע,236,ג׳פאן ג׳פאן,japan-japan-beer-sheva,https://wolt.com/he/isr/beer-sheva/restaurant/japan-japan-beer-sheva
באר שבע,237,ממוס,mamos-experss-beer-sheva,https://wolt.com/he/isr/beer-sheva/restaurant/mamos-experss-beer-sheva
באר שבע,238,מוקפצין,mukpatzin,https://wolt.com/he/isr/beer-sheva/restaurant/mukpatzin
באר שבע,239,שווארמה רסקו,shawarma-rasko,https://wolt.com/he/isr/beer-sheva/restaurant/shawarma-rasko
באר שבע,240,סן שיי סושי בר,sensei-sushi-bar1,https://wolt.com/he/isr/beer-sheva/restaurant/sensei-sushi-bar1
באר שבע,241,מגולגלוואח,megulgalawachbs,https://wolt.com/he/isr/beer-sheva/restaurant/megulgalawachbs
באר שבע,242,גוד בורגר,good-burger-beer-sheva,https://wolt.com/he/isr/beer-sheva/restaurant/good-burger-beer-sheva
באר שבע,243,הסנדק,hasandak,https://wolt.com/he/isr/beer-sheva/restaurant/hasandak
באר שבע,244,פיצה רומא,pizza-roma-gush-etzion,https://wolt.com/he/isr/beer-sheva/restaurant/pizza-roma-gush-etzion
באר שבע,245,בורגרס בר,burgers-bar-beer-sheva,https://wolt.com/he/isr/beer-sheva/restaurant/burgers-bar-beer-sheva
באר שבע,246,פסטה בסטה,pasta-basta-beer-sheva,https://wolt.com/he/isr/beer-sheva/restaurant/pasta-basta-beer-sheva
באר שבע,247,באבא שווארמה,baba-shawarma,https://wolt.com/he/isr/beer-sheva/restaurant/baba-shawarma
באר שבע,248,פיצה שמש ,pizza-shemesh-oren-center,https://wolt.com/he/isr/beer-sheva/restaurant/pizza-shemesh-oren-center
באר שבע,249,מוטפאק,mutfak-beer-sheva,https://wolt.com/he/isr/beer-sheva/restaurant/mutfak-beer-sheva
באר שבע,250,בורקס העגלה,bourekas-haagala,https://wolt.com/he/isr/beer-sheva/restaurant/bourekas-haagala
באר שבע,251,פוקי ואן,poke-van-beer-sheva,https://wolt.com/he/isr/beer-sheva/restaurant/poke-van-beer-sheva
באר שבע,252,פיצה עגבניה ,pizza-agvania-beer-sheva,https://wolt.com/he/isr/beer-sheva/restaurant/pizza-agvania-beer-sheva
באר שבע,253,פיצה הגשר,pizza-hagesher,https://wolt.com/he/isr/beer-sheva/restaurant/pizza-hagesher
באר שבע,254,חומוס סעיד,hummus-said1,https://wolt.com/he/isr/beer-sheva/restaurant/hummus-said1
באר שבע,255,קפה עלמה,cafe-alma-beer-sheva,https://wolt.com/he/isr/beer-sheva/restaurant/cafe-alma-beer-sheva
באר שבע,256,הפלאפל הירוק,hafalafel-hayarok-hasofrim,https://wolt.com/he/isr/beer-sheva/restaurant/hafalafel-hayarok-hasofrim
באר שבע,257,פיצה סלפי,pizza-selfie,https://wolt.com/he/isr/beer-sheva/restaurant/pizza-selfie
באר שבע,258,ג׳ט לק,jetlek-beer-shevaa,https://wolt.com/he/isr/beer-sheva/restaurant/jetlek-beer-shevaa
באר שבע,259,קולורטו,colorato,https://wolt.com/he/isr/beer-sheva/restaurant/colorato
באר שבע,260,מיסטר קורן,mr-corn-grand-mall-beer-sheva,https://wolt.com/he/isr/beer-sheva/restaurant/mr-corn-grand-mall-beer-sheva
באר שבע,261,מר פרצל,mr-pretzel-grand-beer-sheva,https://wolt.com/he/isr/beer-sheva/restaurant/mr-pretzel-grand-beer-sheva
באר שבע,262,סדפה,sadafa,https://wolt.com/he/isr/beer-sheva/restaurant/sadafa
באר שבע,263,פיצה האט,pizza-hut-mall-7,https://wolt.com/he/isr/beer-sheva/restaurant/pizza-hut-mall-7
באר שבע,264,ריבאר,rebar-beer-sheva,https://wolt.com/he/isr/beer-sheva/restaurant/rebar-beer-sheva
באר שבע,265,קובה בר,kube-bar,https://wolt.com/he/isr/beer-sheva/restaurant/kube-bar
באר שבע,266,ברבקר,bar-bakar,https://wolt.com/he/isr/beer-sheva/restaurant/bar-bakar
באר שבע,267,השיפודיה של אטיאס,shepodei-asher-atias,https://wolt.com/he/isr/beer-sheva/restaurant/shepodei-asher-atias
באר שבע,268,TeaBar,teabar-hanegev-mall,https://wolt.com/he/isr/beer-sheva/restaurant/teabar-hanegev-mall
באר שבע,269,אמירוס,amiros,https://wolt.com/he/isr/beer-sheva/restaurant/amiros
באר שבע,270,בורגראנץ,burgeranch-grand-mall,https://wolt.com/he/isr/beer-sheva/restaurant/burgeranch-grand-mall
באר שבע,271,המטבח של קרן,kerens-kitchen,https://wolt.com/he/isr/beer-sheva/restaurant/kerens-kitchen
באר שבע,272,ללוש בראסרי,lalush-brasseerie,https://wolt.com/he/isr/beer-sheva/restaurant/lalush-brasseerie
באר שבע,273,שווארמה אורן,shwarma-oren,https://wolt.com/he/isr/beer-sheva/restaurant/shwarma-oren
באר שבע,274,ג׳ין פיס | פיצה על גחלים,pizza-al-gechaleem,https://wolt.com/he/isr/beer-sheva/restaurant/pizza-al-gechaleem
באר שבע,275,לה פיצה,la-pizzabeersheva,https://wolt.com/he/isr/beer-sheva/restaurant/la-pizzabeersheva
באר שבע,276,הבגט של אורי בעתיקה,uris-baguette,https://wolt.com/he/isr/beer-sheva/restaurant/uris-baguette
באר שבע,277,בית העגל,beit-haegel-israeli-grill,https://wolt.com/he/isr/beer-sheva/restaurant/beit-haegel-israeli-grill
באר שבע,278,בליקר בייקרי,bleecker-bakery-beer-sheva,https://wolt.com/he/isr/beer-sheva/restaurant/bleecker-bakery-beer-sheva
באר שבע,279,פרש-שופ,freshop-beer-sheva,https://wolt.com/he/isr/beer-sheva/restaurant/freshop-beer-sheva
באר שבע,280,טאקו בר,taco-bar-beer-sheva,https://wolt.com/he/isr/beer-sheva/restaurant/taco-bar-beer-sheva
באר שבע,281,פפה לאון,papa-leon-ramot,https://wolt.com/he/isr/beer-sheva/restaurant/papa-leon-ramot
באר שבע,282,שווארמה ג׳ירוסוס,shawarma-giros,https://wolt.com/he/isr/beer-sheva/restaurant/shawarma-giros
באר שבע,283,עוגיהוט,ugihot,https://wolt.com/he/isr/beer-sheva/restaurant/ugihot
באר שבע,284,מיסטר בורגר,mr-burgerbs,https://wolt.com/he/isr/beer-sheva/restaurant/mr-burgerbs
באר שבע,285,‫אייט סנדוויץ׳ שף,8-sandwich-bar-grand-mall,https://wolt.com/he/isr/beer-sheva/restaurant/8-sandwich-bar-grand-mall
באר שבע,286,ג׳מס,jems-beer-sheva,https://wolt.com/he/isr/beer-sheva/restaurant/jems-beer-sheva
באר שבע,287,החומוס של טחינה,hahummus-shel-tchina-beer-sheva,https://wolt.com/he/isr/beer-sheva/restaurant/hahummus-shel-tchina-beer-sheva
באר שבע,288,הסביח של מרים,miriams-sabich,https://wolt.com/he/isr/beer-sheva/restaurant/miriams-sabich
באר שבע,289,שווארמה עדן השמן,shwarma-hashamen,https://wolt.com/he/isr/beer-sheva/restaurant/shwarma-hashamen
באר שבע,290,רוי׳ס בורגר,revis-burger,https://wolt.com/he/isr/beer-sheva/restaurant/revis-burger
באר שבע,291,הדיקטטור,hadiktator,https://wolt.com/he/isr/beer-sheva/restaurant/hadiktator
באר שבע,292,אלחי בכיכר,elhay-bakikar,https://wolt.com/he/isr/beer-sheva/restaurant/elhay-bakikar
באר שבע,293,סולת קוסקוס בעתיקה,old-town-couscous,https://wolt.com/he/isr/beer-sheva/restaurant/old-town-couscous
באר שבע,294,בלאק,black-beer-sheva,https://wolt.com/he/isr/beer-sheva/restaurant/black-beer-sheva
באר שבע,295,‫B-FRESH,b-fresh-beer-sheva,https://wolt.com/he/isr/beer-sheva/restaurant/b-fresh-beer-sheva
באר שבע,296,שווארמה בנדורה,bandora-shawarma,https://wolt.com/he/isr/beer-sheva/restaurant/bandora-shawarma
באר שבע,297,ג׳סיקה,jessica,https://wolt.com/he/isr/beer-sheva/restaurant/jessica
באר שבע,298,אדריאנו פיצה,adriano-pizza,https://wolt.com/he/isr/beer-sheva/restaurant/adriano-pizza
באר שבע,299,אלצ׳קו,alechko,https://wolt.com/he/isr/beer-sheva/restaurant/alechko
באר שבע,300,פיצה המרכזית,central-pizza,https://wolt.com/he/isr/beer-sheva/restaurant/central-pizza
באר שבע,301,פיצה המגש החם,hamagash-hacham,https://wolt.com/he/isr/beer-sheva/restaurant/hamagash-hacham
באר שבע,302,שווארמה ליברטי,liberty-shwarma,https://wolt.com/he/isr/beer-sheva/restaurant/liberty-shwarma
באר שבע,303,פיצה אלמה,pizza-alma,https://wolt.com/he/isr/beer-sheva/restaurant/pizza-alma
באר שבע,304,האיטלקיה הקטנה,little-italy-beer-sheva,https://wolt.com/he/isr/beer-sheva/restaurant/little-italy-beer-sheva
באר שבע,305,פיצה איטלינו,pizza-della-casa-beer-sheva,https://wolt.com/he/isr/beer-sheva/restaurant/pizza-della-casa-beer-sheva
באר שבע,306,טעמ׳לה,tamla,https://wolt.com/he/isr/beer-sheva/restaurant/tamla
באר שבע,307,שווארמה פלאפל אזורה,shawarama-falfel-azura,https://wolt.com/he/isr/beer-sheva/restaurant/shawarama-falfel-azura
באר שבע,308,סלטי קיסר,salat-caesar,https://wolt.com/he/isr/beer-sheva/restaurant/salat-caesar
באר שבע,309,לג׳נדה,leggenda-beer-sheva,https://wolt.com/he/isr/beer-sheva/restaurant/leggenda-beer-sheva
באר שבע,310,הצריף,hatzrif,https://wolt.com/he/isr/beer-sheva/restaurant/hatzrif
באר שבע,311,טומהוק,tomahawk-beer-sheva,https://wolt.com/he/isr/beer-sheva/restaurant/tomahawk-beer-sheva
באר שבע,312,ביגה,biga-grand-mall,https://wolt.com/he/isr/beer-sheva/restaurant/biga-grand-mall
באר שבע,313,שווארמה העמק,shawarama-haemek,https://wolt.com/he/isr/beer-sheva/restaurant/shawarama-haemek
באר שבע,314,מקדונלדס,mcdonalds-grand-beer-sheva,https://wolt.com/he/isr/beer-sheva/restaurant/mcdonalds-grand-beer-sheva
באר שבע,315,מקדונלדס,mcdonalds-big-beer-sheva,https://wolt.com/he/isr/beer-sheva/restaurant/mcdonalds-big-beer-sheva
באר שבע,316,מקדונלדס,mcdonalds-one-beer-sheva,https://wolt.com/he/isr/beer-sheva/restaurant/mcdonalds-one-beer-sheva
באר שבע,317,חומוס אליהו,hummus-eliyahu-beer-sheva-deal,https://wolt.com/he/isr/beer-sheva/restaurant/hummus-eliyahu-beer-sheva-deal
באר שבע,318,מקדונלדס,mcdonalds-cinema-city-beer-sheva,https://wolt.com/he/isr/beer-sheva/restaurant/mcdonalds-cinema-city-beer-sheva
באר שבע,319,מקדונלדס,mcdonalds-yes-planet-beer-sheva,https://wolt.com/he/isr/beer-sheva/restaurant/mcdonalds-yes-planet-beer-sheva
באר שבע,320,פסטה בסטה,pasta-basta-big-beer-sheva,https://wolt.com/he/isr/beer-sheva/restaurant/pasta-basta-big-beer-sheva
באר שבע,321,פיצה רומא,pizza-roma-bs,https://wolt.com/he/isr/beer-sheva/restaurant/pizza-roma-bs
באר שבע,322,TeaBar,teabar-beer-sheva,https://wolt.com/he/isr/beer-sheva/restaurant/teabar-beer-sheva
באר שבע,323,‫אייט סנדוויץ׳ שף,eight-sandwich-bar,https://wolt.com/he/isr/beer-sheva/restaurant/eight-sandwich-bar
באר שבע,324,בורגראנץ,burgeranch-neve-zeev,https://wolt.com/he/isr/beer-sheva/restaurant/burgeranch-neve-zeev
באר שבע,325,מיסטר קורן,mr-corn-big-beer-sheva,https://wolt.com/he/isr/beer-sheva/restaurant/mr-corn-big-beer-sheva
באר שבע,326,מיסטר קורן,mr-corn-ishpro,https://wolt.com/he/isr/beer-sheva/restaurant/mr-corn-ishpro
באר שבע,327,בית הפול,full-house-bgu,https://wolt.com/he/isr/beer-sheva/restaurant/full-house-bgu
באר שבע,328,ריבאר,rebar-yes-planet,https://wolt.com/he/isr/beer-sheva/restaurant/rebar-yes-planet
באר שבע,329,פיצה שמש ,pizza-shemesh-beer-sheva,https://wolt.com/he/isr/beer-sheva/restaurant/pizza-shemesh-beer-sheva
באר שבע,330,שייח׳ בקטר,jachnun-bekatar,https://wolt.com/he/isr/beer-sheva/restaurant/jachnun-bekatar
באר שבע,331,הפיצה של סבא אדוארד,eduard-pizza-bar,https://wolt.com/he/isr/beer-sheva/restaurant/eduard-pizza-bar
באר שבע,332,רד מיט,red-meat-beer-sheva,https://wolt.com/he/isr/beer-sheva/restaurant/red-meat-beer-sheva
באר שבע,333,גוסטה פיצה,gusta-pizza-bs,https://wolt.com/he/isr/beer-sheva/restaurant/gusta-pizza-bs
באר שבע,334,ניו דלי,new-deli-beer-sheva,https://wolt.com/he/isr/beer-sheva/restaurant/new-deli-beer-sheva
באר שבע,335,המקסיקני,mexicani,https://wolt.com/he/isr/beer-sheva/restaurant/mexicani
באר שבע,336,שניצל אגדה,schnitzel-agada,https://wolt.com/he/isr/beer-sheva/restaurant/schnitzel-agada
באר שבע,337,החלה,hachallah,https://wolt.com/he/isr/beer-sheva/restaurant/hachallah
באר שבע,338,קרול,karol,https://wolt.com/he/isr/beer-sheva/restaurant/karol
באר שבע,339,מילבה,mileva,https://wolt.com/he/isr/beer-sheva/restaurant/mileva
באר שבע,340,מטעמי הבית,matamei-habaite,https://wolt.com/he/isr/beer-sheva/restaurant/matamei-habaite
באר שבע,341,טוסט & רוק,toast-rock,https://wolt.com/he/isr/beer-sheva/restaurant/toast-rock
באר שבע,342,סולטן כנאפה,sultan-knaffeh,https://wolt.com/he/isr/beer-sheva/restaurant/sultan-knaffeh
באר שבע,343,קוסקוס ושניצל,kriko,https://wolt.com/he/isr/beer-sheva/restaurant/kriko
באר שבע,344,רד אנגוס,red-angos-beer-sheva,https://wolt.com/he/isr/beer-sheva/restaurant/red-angos-beer-sheva
באר שבע,345,אורז בשר,orez-basar-beer-sheva,https://wolt.com/he/isr/beer-sheva/restaurant/orez-basar-beer-sheva
באר שבע,346,פרינדס מלבי,friends-malabi,https://wolt.com/he/isr/beer-sheva/restaurant/friends-malabi
באר שבע,347,שווארמה אלי,shwarma-eli,https://wolt.com/he/isr/beer-sheva/restaurant/shwarma-eli
באר שבע,348,אילוז דגים,iluz-dagim,https://wolt.com/he/isr/beer-sheva/restaurant/iluz-dagim
באר שבע,349,אל פיצהנו,el-pizzano,https://wolt.com/he/isr/beer-sheva/restaurant/el-pizzano
באר שבע,350,פיצה מאגוס,pizza-magos,https://wolt.com/he/isr/beer-sheva/restaurant/pizza-magos
באר שבע,351,פיצה כובע,pizza-hat-zalame,https://wolt.com/he/isr/beer-sheva/restaurant/pizza-hat-zalame
באר שבע,352,המטבח של לאה | קוקה,hamitbah-shel-lea-koka,https://wolt.com/he/isr/beer-sheva/restaurant/hamitbah-shel-lea-koka
באר שבע,353,תבשילי העמק,tavshilei-hemek,https://wolt.com/he/isr/beer-sheva/restaurant/tavshilei-hemek
באר שבע,354,מנצ׳ילה,munchila,https://wolt.com/he/isr/beer-sheva/restaurant/munchila
באר שבע,355,פיצה׳רייה,maafe-hacohen,https://wolt.com/he/isr/beer-sheva/restaurant/maafe-hacohen
באר שבע,356,ג׳פאן ג׳פאן,japan-japan-ben-gurion-university,https://wolt.com/he/isr/beer-sheva/restaurant/japan-japan-ben-gurion-university
באר שבע,357,בורגראנץ,burgeranch-azrieli-negev-mall,https://wolt.com/he/isr/beer-sheva/restaurant/burgeranch-azrieli-negev-mall
באר שבע,358,בית הפול,red-full-house,https://wolt.com/he/isr/beer-sheva/restaurant/red-full-house
קיסריה,359,סביח אל חיר,sabih-el-hir,https://wolt.com/he/isr/pardes-hanna/restaurant/sabih-el-hir
קיסריה,360,אוכל רחוב,ochel-rehov,https://wolt.com/he/isr/pardes-hanna/restaurant/ochel-rehov
קיסריה,361,פיצה סטורי,pizza-story-pardes-hanna,https://wolt.com/he/isr/pardes-hanna/restaurant/pizza-story-pardes-hanna
קיסריה,362,בריא לי בר,bari-li-bar,https://wolt.com/he/isr/pardes-hanna/restaurant/bari-li-bar
קיסריה,363,פיצה חביבו,hbibo-pizza,https://wolt.com/he/isr/pardes-hanna/restaurant/hbibo-pizza
קיסריה,364,הטורקיה,haturkya,https://wolt.com/he/isr/pardes-hanna/restaurant/haturkya
קיסריה,365,אבולעפיה,abulafia-meats-pardes-hana,https://wolt.com/he/isr/pardes-hanna/restaurant/abulafia-meats-pardes-hana
קיסריה,367,שניצל 20 טעמים,schnitzel-20-flavours-pardes-hanna,https://wolt.com/he/isr/pardes-hanna/restaurant/schnitzel-20-flavours-pardes-hanna
קיסריה,369,גולדה,golda-pardes-hanna,https://wolt.com/he/isr/pardes-hanna/restaurant/golda-pardes-hanna
קיסריה,370,חומוס יוסף,hummus-yossef-pardes-hanna,https://wolt.com/he/isr/pardes-hanna/restaurant/hummus-yossef-pardes-hanna
קיסריה,371,ג׳מס,jems-caesarea,https://wolt.com/he/isr/pardes-hanna/restaurant/jems-caesarea
קיסריה,372,קפה בגולף,golf-cafe-caeserea,https://wolt.com/he/isr/pardes-hanna/restaurant/golf-cafe-caeserea
קיסריה,373,יאשקה,yashka-hadera,https://wolt.com/he/isr/pardes-hanna/restaurant/yashka-hadera
קיסריה,374,בית תבורי 1937,beit-tabori-1937,https://wolt.com/he/isr/pardes-hanna/restaurant/beit-tabori-1937
קיסריה,375,חומוס אסף,hummus-assaf-pardes-hanna,https://wolt.com/he/isr/pardes-hanna/restaurant/hummus-assaf-pardes-hanna
קיסריה,376,פיצה פיקנטה,pizza-piccanteh,https://wolt.com/he/isr/pardes-hanna/restaurant/pizza-piccanteh
קיסריה,377,פלאפל כהן,falafel-cohen,https://wolt.com/he/isr/pardes-hanna/restaurant/falafel-cohen
קיסריה,378,קלקידן,kalkidan,https://wolt.com/he/isr/pardes-hanna/restaurant/kalkidan
חיפה,379,שווארמה 52,shwarma-52,https://wolt.com/he/isr/haifa/restaurant/shwarma-52
חיפה,380,הדיקטטור,the-dictator-haifa,https://wolt.com/he/isr/haifa/restaurant/the-dictator-haifa
חיפה,381,ג׳פניקה,japanika-haifa,https://wolt.com/he/isr/haifa/restaurant/japanika-haifa
חיפה,382,נוקאאוט סמאשופ,knock-out,https://wolt.com/he/isr/haifa/restaurant/knock-out
חיפה,383,ג׳ירף,giraffe-haifa,https://wolt.com/he/isr/haifa/restaurant/giraffe-haifa
חיפה,384,ויוינו,vivino-haifa,https://wolt.com/he/isr/haifa/restaurant/vivino-haifa
חיפה,385,קינג קונג,king-kong-haifa,https://wolt.com/he/isr/haifa/restaurant/king-kong-haifa
חיפה,386,בית הפיצה,pizza-house-haifa,https://wolt.com/he/isr/haifa/restaurant/pizza-house-haifa
חיפה,387,אמיליה חוויה איטלקית,emilia-carmel,https://wolt.com/he/isr/haifa/restaurant/emilia-carmel
חיפה,388,טאטאמי,tatami-hacarmel,https://wolt.com/he/isr/haifa/restaurant/tatami-hacarmel
חיפה,389,מינה טומיי,minna-tomei-haifa,https://wolt.com/he/isr/haifa/restaurant/minna-tomei-haifa
חיפה,390,סבתא סנדוויץ׳,savta-sandwich-haifa,https://wolt.com/he/isr/haifa/restaurant/savta-sandwich-haifa
חיפה,391,סמאש בורגר,smash-burger-haifa,https://wolt.com/he/isr/haifa/restaurant/smash-burger-haifa
